id;url;twitterUrl;text;likeCount;retweetCount;replyCount;quoteCount;createdAt;author.url;author.twitterUrl;author.id;author.name;author.userName;author.followers;author.following;author.profile_bio.description;author.createdAt;category1;score1;category2;score2;suggested_new_category;explanation;cop;lang;categories;credibility_score;evaluation_explanation
1590649241927667712;https://x.com/Reuters/status/1590649241927667712;https://twitter.com/Reuters/status/1590649241927667712;Scientists in Israel are creating a gene bank from the seeds of local wild crops, some that have survived for thousands of years since the birth of agriculture and that may help farmers deal with a harsher climate in the coming decades #COP27 https://t.co/3MqhVYsbK8;95;37;4;6;2022-11-10;https://x.com/Reuters;https://twitter.com/Reuters;1652541.0;Reuters;Reuters;25584711;1197;Top and breaking news, pictures and videos from Reuters. For breaking business news, follow @ReutersBiz. Our daily podcast is here: https://t.co/KO0QFy0d3a;Tue Mar 20 17:46:05 +0000 2007;Scientific Communities;0.8;Technologies;0.6;;"Tweet mentions scientists and a gene bank, aligning with Scientific Communities; also involves technological innovation for climate adaptation.";27;en;Scientific Communities;;
1590649241927667712;https://x.com/Reuters/status/1590649241927667712;https://twitter.com/Reuters/status/1590649241927667712;Scientists in Israel are creating a gene bank from the seeds of local wild crops, some that have survived for thousands of years since the birth of agriculture and that may help farmers deal with a harsher climate in the coming decades #COP27 https://t.co/3MqhVYsbK8;95;37;4;6;2022-11-10;https://x.com/Reuters;https://twitter.com/Reuters;1652541.0;Reuters;Reuters;25584711;1197;Top and breaking news, pictures and videos from Reuters. For breaking business news, follow @ReutersBiz. Our daily podcast is here: https://t.co/KO0QFy0d3a;Tue Mar 20 17:46:05 +0000 2007;Scientific Communities;0.8;Technologies;0.6;;"Tweet mentions scientists and a gene bank, aligning with Scientific Communities; also involves technological innovation for climate adaptation.";27;en;Technologies;;
1590645488445001730;https://x.com/UNICEF/status/1590645488445001730;https://twitter.com/UNICEF/status/1590645488445001730;"The climate crisis is here 🔥.

This #COP27, join us and call on world leaders to protect every child and young person from the accelerating impacts of climate change.

Young people are demanding #ClimateAction, NOW. https://t.co/sUjEEHx0qk";69;33;8;0;2022-11-10;https://x.com/UNICEF;https://twitter.com/UNICEF;33933259.0;UNICEF;UNICEF;9200829;811;UNICEF works in over 190 countries and territories to protect children's rights. We won't stop, #ForEveryChild.;Tue Apr 21 15:16:12 +0000 2009;Climate Crisis;0.8;Emergency Measures;0.6;;Tweet content directly addresses the climate crisis and calls for urgent action, aligning with both categories.;27;en;Climate Crisis;;
1590645488445001730;https://x.com/UNICEF/status/1590645488445001730;https://twitter.com/UNICEF/status/1590645488445001730;"The climate crisis is here 🔥.

This #COP27, join us and call on world leaders to protect every child and young person from the accelerating impacts of climate change.

Young people are demanding #ClimateAction, NOW. https://t.co/sUjEEHx0qk";69;33;8;0;2022-11-10;https://x.com/UNICEF;https://twitter.com/UNICEF;33933259.0;UNICEF;UNICEF;9200829;811;UNICEF works in over 190 countries and territories to protect children's rights. We won't stop, #ForEveryChild.;Tue Apr 21 15:16:12 +0000 2009;Climate Crisis;0.8;Emergency Measures;0.6;;Tweet content directly addresses the climate crisis and calls for urgent action, aligning with both categories.;27;en;Emergency Measures;;
1590639194111475713;https://x.com/COP26/status/1590639194111475713;https://twitter.com/COP26/status/1590639194111475713;"COPTV | Live from Sharm El-Sheikh 📺

Today, youth activist @kelo_uchendu will join us to discuss what young people are doing to combat #ClimateChange and how climate education can make a difference.

#COP27 https://t.co/zPlQ3QcHBW";23;19;3;0;2022-11-10;https://x.com/COP26;https://twitter.com/COP26;1.195025771368239e+18;COP26;COP26;219493;510;Official Twitter account of the UK #COP26 Presidency. This account is no longer active. Read about our Presidency outcomes 👇;Thu Nov 14 17:08:45 +0000 2019;Climate Crisis;0.8;Characterization of the COP Event;0.7;;"Tweet discusses youth activism and climate education, suggesting Climate Crisis; also mentions live coverage from a COP event, indicating Characterization of the COP Event. No bio provided, categorization based on tweet content.";27;en;Climate Crisis;;
1590639194111475713;https://x.com/COP26/status/1590639194111475713;https://twitter.com/COP26/status/1590639194111475713;"COPTV | Live from Sharm El-Sheikh 📺

Today, youth activist @kelo_uchendu will join us to discuss what young people are doing to combat #ClimateChange and how climate education can make a difference.

#COP27 https://t.co/zPlQ3QcHBW";23;19;3;0;2022-11-10;https://x.com/COP26;https://twitter.com/COP26;1.195025771368239e+18;COP26;COP26;219493;510;Official Twitter account of the UK #COP26 Presidency. This account is no longer active. Read about our Presidency outcomes 👇;Thu Nov 14 17:08:45 +0000 2019;Climate Crisis;0.8;Characterization of the COP Event;0.7;;"Tweet discusses youth activism and climate education, suggesting Climate Crisis; also mentions live coverage from a COP event, indicating Characterization of the COP Event. No bio provided, categorization based on tweet content.";27;en;Characterization of the COP Event;;
1593876739033247744;https://x.com/COP26/status/1593876739033247744;https://twitter.com/COP26/status/1593876739033247744;"""We know we're off the pace for 1.5°C, we have a very limited time to get there.""

#COP26 CEO Peter Hill discussed the urgent need for the world to implement climate action at #COP27 by building on the outcomes of the Glasgow COP.

Watch his full interview 👇";61;30;12;3;2022-11-19;https://x.com/COP26;https://twitter.com/COP26;1.195025771368239e+18;COP26;COP26;219293;510;Official Twitter account of the UK #COP26 Presidency. This account is no longer active. Read about our Presidency outcomes 👇;Thu Nov 14 17:08:45 +0000 2019;Emergency Measures;0.8;Characterization of the COP Event;0.7;;"Tweet discusses urgent need for climate action and building on outcomes, indicating Emergency Measures; also mentions #COP27, suggesting Characterization.";27;en;Emergency Measures;;
1593876739033247744;https://x.com/COP26/status/1593876739033247744;https://twitter.com/COP26/status/1593876739033247744;"""We know we're off the pace for 1.5°C, we have a very limited time to get there.""

#COP26 CEO Peter Hill discussed the urgent need for the world to implement climate action at #COP27 by building on the outcomes of the Glasgow COP.

Watch his full interview 👇";61;30;12;3;2022-11-19;https://x.com/COP26;https://twitter.com/COP26;1.195025771368239e+18;COP26;COP26;219293;510;Official Twitter account of the UK #COP26 Presidency. This account is no longer active. Read about our Presidency outcomes 👇;Thu Nov 14 17:08:45 +0000 2019;Emergency Measures;0.8;Characterization of the COP Event;0.7;;"Tweet discusses urgent need for climate action and building on outcomes, indicating Emergency Measures; also mentions #COP27, suggesting Characterization.";27;en;Characterization of the COP Event;;
1590577491902484486;https://x.com/COP26/status/1590577491902484486;https://twitter.com/COP26/status/1590577491902484486;"Youth voices and opinions are vital in the fight against #ClimateChange 🌍
 
The @CYPavilion is led by the youth, for the youth and is committed to involving young people in #ClimateAction discussions at #COP27
 
Hear what they have to say 👇 https://t.co/qbG7SAuOgn";92;46;4;0;2022-11-10;https://x.com/COP26;https://twitter.com/COP26;1.195025771368239e+18;COP26;COP26;219493;510;Official Twitter account of the UK #COP26 Presidency. This account is no longer active. Read about our Presidency outcomes 👇;Thu Nov 14 17:08:45 +0000 2019;Climate Crisis;0.8;Characterization of the COP Event;0.7;;"Tweet emphasizes youth involvement in climate discussions at COP, suggesting both Climate Crisis and Characterization categories; no bio provided.";27;en;Climate Crisis;;
1590577491902484486;https://x.com/COP26/status/1590577491902484486;https://twitter.com/COP26/status/1590577491902484486;"Youth voices and opinions are vital in the fight against #ClimateChange 🌍
 
The @CYPavilion is led by the youth, for the youth and is committed to involving young people in #ClimateAction discussions at #COP27
 
Hear what they have to say 👇 https://t.co/qbG7SAuOgn";92;46;4;0;2022-11-10;https://x.com/COP26;https://twitter.com/COP26;1.195025771368239e+18;COP26;COP26;219493;510;Official Twitter account of the UK #COP26 Presidency. This account is no longer active. Read about our Presidency outcomes 👇;Thu Nov 14 17:08:45 +0000 2019;Climate Crisis;0.8;Characterization of the COP Event;0.7;;"Tweet emphasizes youth involvement in climate discussions at COP, suggesting both Climate Crisis and Characterization categories; no bio provided.";27;en;Characterization of the COP Event;;
1590494727325220865;https://x.com/UNICEF/status/1590494727325220865;https://twitter.com/UNICEF/status/1590494727325220865;"Families and children in Africa are suffering from the impacts of a climate-induced food crisis.

At #COP27, @EricDNjuguna from Kenya calls on global leaders to rapidly increase funding to meet the needs of millions affected by climate change in the region. https://t.co/KhZuRol8vN";92;37;15;1;2022-11-10;https://x.com/UNICEF;https://twitter.com/UNICEF;33933259.0;UNICEF;UNICEF;9200829;811;UNICEF works in over 190 countries and territories to protect children's rights. We won't stop, #ForEveryChild.;Tue Apr 21 15:16:12 +0000 2009;Finance;0.8;Climate Crisis;0.6;;"Tweet discusses funding needs for climate-induced food crisis, aligning with Finance category; also mentions impacts on families and children, suggesting Climate Crisis.";27;en;Finance;;
1590494727325220865;https://x.com/UNICEF/status/1590494727325220865;https://twitter.com/UNICEF/status/1590494727325220865;"Families and children in Africa are suffering from the impacts of a climate-induced food crisis.

At #COP27, @EricDNjuguna from Kenya calls on global leaders to rapidly increase funding to meet the needs of millions affected by climate change in the region. https://t.co/KhZuRol8vN";92;37;15;1;2022-11-10;https://x.com/UNICEF;https://twitter.com/UNICEF;33933259.0;UNICEF;UNICEF;9200829;811;UNICEF works in over 190 countries and territories to protect children's rights. We won't stop, #ForEveryChild.;Tue Apr 21 15:16:12 +0000 2009;Finance;0.8;Climate Crisis;0.6;;"Tweet discusses funding needs for climate-induced food crisis, aligning with Finance category; also mentions impacts on families and children, suggesting Climate Crisis.";27;en;Climate Crisis;;
1590479781463789569;https://x.com/UNICEF/status/1590479781463789569;https://twitter.com/UNICEF/status/1590479781463789569;"Repeat after us:

The climate crisis is a child rights crisis. 📢

At #COP27, UNICEF is calling on world leaders to urgently reduce emissions, increase investment in climate adaptation, and include young people in climate negotiations. https://t.co/RonJiyBSV1";148;73;29;2;2022-11-09;https://x.com/UNICEF;https://twitter.com/UNICEF;33933259.0;UNICEF;UNICEF;9200829;811;UNICEF works in over 190 countries and territories to protect children's rights. We won't stop, #ForEveryChild.;Tue Apr 21 15:16:12 +0000 2009;Climate Crisis;0.8;Emergency Measures;0.7;;"Tweet emphasizes the impact of climate crisis on children's rights, aligning with Climate Crisis category; calls for urgent action and inclusion in negotiations suggest Emergency Measures.";27;en;Climate Crisis;;
1590479781463789569;https://x.com/UNICEF/status/1590479781463789569;https://twitter.com/UNICEF/status/1590479781463789569;"Repeat after us:

The climate crisis is a child rights crisis. 📢

At #COP27, UNICEF is calling on world leaders to urgently reduce emissions, increase investment in climate adaptation, and include young people in climate negotiations. https://t.co/RonJiyBSV1";148;73;29;2;2022-11-09;https://x.com/UNICEF;https://twitter.com/UNICEF;33933259.0;UNICEF;UNICEF;9200829;811;UNICEF works in over 190 countries and territories to protect children's rights. We won't stop, #ForEveryChild.;Tue Apr 21 15:16:12 +0000 2009;Climate Crisis;0.8;Emergency Measures;0.7;;"Tweet emphasizes the impact of climate crisis on children's rights, aligning with Climate Crisis category; calls for urgent action and inclusion in negotiations suggest Emergency Measures.";27;en;Emergency Measures;;
1590464579431079936;https://x.com/UNICEF/status/1590464579431079936;https://twitter.com/UNICEF/status/1590464579431079936;"""The world is not safe anymore from the impacts of the climate crisis.""

@Luisamneubauer from Germany joins young advocates at #COP27 and calls on rich countries to increase funding to support the most impacted nations. https://t.co/z55DBnXJZZ";531;143;69;11;2022-11-09;https://x.com/UNICEF;https://twitter.com/UNICEF;33933259.0;UNICEF;UNICEF;9200829;811;UNICEF works in over 190 countries and territories to protect children's rights. We won't stop, #ForEveryChild.;Tue Apr 21 15:16:12 +0000 2009;Climate Crisis;0.8;Finance;0.6;;Tweet content discusses the climate crisis and funding for impacted nations, aligning with Climate Crisis (0.8) and Finance (0.6). No bio provided, categorization based on tweet content.;27;en;Climate Crisis;;
1590464579431079936;https://x.com/UNICEF/status/1590464579431079936;https://twitter.com/UNICEF/status/1590464579431079936;"""The world is not safe anymore from the impacts of the climate crisis.""

@Luisamneubauer from Germany joins young advocates at #COP27 and calls on rich countries to increase funding to support the most impacted nations. https://t.co/z55DBnXJZZ";531;143;69;11;2022-11-09;https://x.com/UNICEF;https://twitter.com/UNICEF;33933259.0;UNICEF;UNICEF;9200829;811;UNICEF works in over 190 countries and territories to protect children's rights. We won't stop, #ForEveryChild.;Tue Apr 21 15:16:12 +0000 2009;Climate Crisis;0.8;Finance;0.6;;Tweet content discusses the climate crisis and funding for impacted nations, aligning with Climate Crisis (0.8) and Finance (0.6). No bio provided, categorization based on tweet content.;27;en;Finance;;
1590434461497274369;https://x.com/UNICEF/status/1590434461497274369;https://twitter.com/UNICEF/status/1590434461497274369;"""We are getting tired of being ignored and not listened to.""

@mitzijonelle from The Philippines calls on world leaders at #COP27 to stop making promises and take #ClimateAction that meets the needs of all countries impacted by the climate crisis. https://t.co/ETc2T7p28w";161;44;16;5;2022-11-09;https://x.com/UNICEF;https://twitter.com/UNICEF;33933259.0;UNICEF;UNICEF;9200829;811;UNICEF works in over 190 countries and territories to protect children's rights. We won't stop, #ForEveryChild.;Tue Apr 21 15:16:12 +0000 2009;Climate Crisis;0.8;Emergency Measures;0.6;;Tweet content discusses the climate crisis and calls for urgent action, aligning with Climate Crisis (0.8) and Emergency Measures (0.6). No bio provided, categorization based on tweet content.;27;en;Climate Crisis;;
1590434461497274369;https://x.com/UNICEF/status/1590434461497274369;https://twitter.com/UNICEF/status/1590434461497274369;"""We are getting tired of being ignored and not listened to.""

@mitzijonelle from The Philippines calls on world leaders at #COP27 to stop making promises and take #ClimateAction that meets the needs of all countries impacted by the climate crisis. https://t.co/ETc2T7p28w";161;44;16;5;2022-11-09;https://x.com/UNICEF;https://twitter.com/UNICEF;33933259.0;UNICEF;UNICEF;9200829;811;UNICEF works in over 190 countries and territories to protect children's rights. We won't stop, #ForEveryChild.;Tue Apr 21 15:16:12 +0000 2009;Climate Crisis;0.8;Emergency Measures;0.6;;Tweet content discusses the climate crisis and calls for urgent action, aligning with Climate Crisis (0.8) and Emergency Measures (0.6). No bio provided, categorization based on tweet content.;27;en;Emergency Measures;;
1590374425773461506;https://x.com/UNICEF/status/1590374425773461506;https://twitter.com/UNICEF/status/1590374425773461506;"Theatre with a cause!

This is how UNICEF-supported summer camps in Egypt encouraged children to think about climate change. #COP27 @UNICEF_Egypt

https://t.co/6rqB7a5ZQg";53;26;10;0;2022-11-09;https://x.com/UNICEF;https://twitter.com/UNICEF;33933259.0;UNICEF;UNICEF;9200829;811;UNICEF works in over 190 countries and territories to protect children's rights. We won't stop, #ForEveryChild.;Tue Apr 21 15:16:12 +0000 2009;Climate Crisis;0.8;Characterization of the COP Event;0.6;;"Tweet discusses UNICEF's work on climate change awareness, suggesting Climate Crisis; mentions #COP27 indicating Characterization.";27;en;Climate Crisis;;
1590374425773461506;https://x.com/UNICEF/status/1590374425773461506;https://twitter.com/UNICEF/status/1590374425773461506;"Theatre with a cause!

This is how UNICEF-supported summer camps in Egypt encouraged children to think about climate change. #COP27 @UNICEF_Egypt

https://t.co/6rqB7a5ZQg";53;26;10;0;2022-11-09;https://x.com/UNICEF;https://twitter.com/UNICEF;33933259.0;UNICEF;UNICEF;9200829;811;UNICEF works in over 190 countries and territories to protect children's rights. We won't stop, #ForEveryChild.;Tue Apr 21 15:16:12 +0000 2009;Climate Crisis;0.8;Characterization of the COP Event;0.6;;"Tweet discusses UNICEF's work on climate change awareness, suggesting Climate Crisis; mentions #COP27 indicating Characterization.";27;en;Characterization of the COP Event;;
1590369900891058176;https://x.com/Reuters/status/1590369900891058176;https://twitter.com/Reuters/status/1590369900891058176;Exclusive: The U.S. and European Union plan to unveil a joint agreement at #COP27 to step up efforts to reduce emissions of the potent greenhouse gas methane from the fossil fuel sector, and are hoping other nations will sign up https://t.co/wHdBHr6FOw;41;20;8;4;2022-11-09;https://x.com/Reuters;https://twitter.com/Reuters;1652541.0;Reuters;Reuters;25584713;1197;Top and breaking news, pictures and videos from Reuters. For breaking business news, follow @ReutersBiz. Our daily podcast is here: https://t.co/KO0QFy0d3a;Tue Mar 20 17:46:05 +0000 2007;Emergency Measures;0.8;Finance;0.6;;"Tweet discusses joint efforts to reduce emissions, aligning with Emergency Measures category; mentions plan and agreement suggesting financial aspect.";27;en;Emergency Measures;;
1590369900891058176;https://x.com/Reuters/status/1590369900891058176;https://twitter.com/Reuters/status/1590369900891058176;Exclusive: The U.S. and European Union plan to unveil a joint agreement at #COP27 to step up efforts to reduce emissions of the potent greenhouse gas methane from the fossil fuel sector, and are hoping other nations will sign up https://t.co/wHdBHr6FOw;41;20;8;4;2022-11-09;https://x.com/Reuters;https://twitter.com/Reuters;1652541.0;Reuters;Reuters;25584713;1197;Top and breaking news, pictures and videos from Reuters. For breaking business news, follow @ReutersBiz. Our daily podcast is here: https://t.co/KO0QFy0d3a;Tue Mar 20 17:46:05 +0000 2007;Emergency Measures;0.8;Finance;0.6;;"Tweet discusses joint efforts to reduce emissions, aligning with Emergency Measures category; mentions plan and agreement suggesting financial aspect.";27;en;Finance;;
1590343522451828737;https://x.com/UNICEF/status/1590343522451828737;https://twitter.com/UNICEF/status/1590343522451828737;"Fact: The climate crisis is a child rights crisis. 

Countries must take urgent #ClimateAction and drastically reduce emissions by at least 45% by 2030 to keep heating to no more than 1.5°C. 

This is the only long-term solution. #COP27 https://t.co/4bXIP3anUM";91;30;15;4;2022-11-09;https://x.com/UNICEF;https://twitter.com/UNICEF;33933259.0;UNICEF;UNICEF;9200829;811;UNICEF works in over 190 countries and territories to protect children's rights. We won't stop, #ForEveryChild.;Tue Apr 21 15:16:12 +0000 2009;Climate Crisis;0.8;Emergency Measures;0.6;;"Tweet emphasizes the impact of climate crisis on children's rights and calls for urgent action to reduce emissions, aligning with Climate Crisis and Emergency Measures categories; No bio provided, categorization based on tweet content.";27;en;Climate Crisis;;
1590343522451828737;https://x.com/UNICEF/status/1590343522451828737;https://twitter.com/UNICEF/status/1590343522451828737;"Fact: The climate crisis is a child rights crisis. 

Countries must take urgent #ClimateAction and drastically reduce emissions by at least 45% by 2030 to keep heating to no more than 1.5°C. 

This is the only long-term solution. #COP27 https://t.co/4bXIP3anUM";91;30;15;4;2022-11-09;https://x.com/UNICEF;https://twitter.com/UNICEF;33933259.0;UNICEF;UNICEF;9200829;811;UNICEF works in over 190 countries and territories to protect children's rights. We won't stop, #ForEveryChild.;Tue Apr 21 15:16:12 +0000 2009;Climate Crisis;0.8;Emergency Measures;0.6;;"Tweet emphasizes the impact of climate crisis on children's rights and calls for urgent action to reduce emissions, aligning with Climate Crisis and Emergency Measures categories; No bio provided, categorization based on tweet content.";27;en;Emergency Measures;;
1590343458518081539;https://x.com/Reuters/status/1590343458518081539;https://twitter.com/Reuters/status/1590343458518081539;The #COP27 climate summit has much to discuss — from financing the transition to clean energy to protecting the world's forests and future-proofing its cities. But some efforts will get more attention than others https://t.co/34DZztl9TL https://t.co/3tcRVsgx22;26;12;6;2;2022-11-09;https://x.com/Reuters;https://twitter.com/Reuters;1652541.0;Reuters;Reuters;25584712;1197;Top and breaking news, pictures and videos from Reuters. For breaking business news, follow @ReutersBiz. Our daily podcast is here: https://t.co/KO0QFy0d3a;Tue Mar 20 17:46:05 +0000 2007;Characterization of the COP Event;0.8;Finance;0.6;;"Tweet discusses various topics at #COP27, including financing and protecting forests, indicating characterization of the event and finance aspects; bio mentions news coverage but does not specify climate focus.";27;en;Characterization of the COP Event;;
1590343458518081539;https://x.com/Reuters/status/1590343458518081539;https://twitter.com/Reuters/status/1590343458518081539;The #COP27 climate summit has much to discuss — from financing the transition to clean energy to protecting the world's forests and future-proofing its cities. But some efforts will get more attention than others https://t.co/34DZztl9TL https://t.co/3tcRVsgx22;26;12;6;2;2022-11-09;https://x.com/Reuters;https://twitter.com/Reuters;1652541.0;Reuters;Reuters;25584712;1197;Top and breaking news, pictures and videos from Reuters. For breaking business news, follow @ReutersBiz. Our daily podcast is here: https://t.co/KO0QFy0d3a;Tue Mar 20 17:46:05 +0000 2007;Characterization of the COP Event;0.8;Finance;0.6;;"Tweet discusses various topics at #COP27, including financing and protecting forests, indicating characterization of the event and finance aspects; bio mentions news coverage but does not specify climate focus.";27;en;Finance;;
1590330899798925314;https://x.com/Reuters/status/1590330899798925314;https://twitter.com/Reuters/status/1590330899798925314;U.S. climate envoy John Kerry announced the creation of a carbon offset plan that would help developing countries speed their transition away from fossil fuels #COP27 https://t.co/UoxRHzxj7q;63;33;24;6;2022-11-09;https://x.com/Reuters;https://twitter.com/Reuters;1652541.0;Reuters;Reuters;25584713;1197;Top and breaking news, pictures and videos from Reuters. For breaking business news, follow @ReutersBiz. Our daily podcast is here: https://t.co/KO0QFy0d3a;Tue Mar 20 17:46:05 +0000 2007;Finance;0.8;Characterization of the COP Event;0.6;;"Tweet discusses financial aid for developing countries, indicating Finance category; also relates to a specific COP event, suggesting Characterization.";27;en;Finance;;
1590330899798925314;https://x.com/Reuters/status/1590330899798925314;https://twitter.com/Reuters/status/1590330899798925314;U.S. climate envoy John Kerry announced the creation of a carbon offset plan that would help developing countries speed their transition away from fossil fuels #COP27 https://t.co/UoxRHzxj7q;63;33;24;6;2022-11-09;https://x.com/Reuters;https://twitter.com/Reuters;1652541.0;Reuters;Reuters;25584713;1197;Top and breaking news, pictures and videos from Reuters. For breaking business news, follow @ReutersBiz. Our daily podcast is here: https://t.co/KO0QFy0d3a;Tue Mar 20 17:46:05 +0000 2007;Finance;0.8;Characterization of the COP Event;0.6;;"Tweet discusses financial aid for developing countries, indicating Finance category; also relates to a specific COP event, suggesting Characterization.";27;en;Characterization of the COP Event;;
1590313685645496323;https://x.com/UNICEF/status/1590313685645496323;https://twitter.com/UNICEF/status/1590313685645496323;"Climate change is impacting the way young people are planning their present and future.

We need urgent action to build resilience among young people and pave the way to a better and more sustainable world for all 🌎. #COP27 https://t.co/vK4YMCoPw5";58;23;10;0;2022-11-09;https://x.com/UNICEF;https://twitter.com/UNICEF;33933259.0;UNICEF;UNICEF;9200829;811;UNICEF works in over 190 countries and territories to protect children's rights. We won't stop, #ForEveryChild.;Tue Apr 21 15:16:12 +0000 2009;Climate Crisis;0.8;Emergency Measures;0.6;;"Tweet content focuses on the impact of climate change on youth and calls for urgent action, aligning with Climate Crisis and Emergency Measures categories; UNICEF's work in protecting children supports these themes.";27;en;Climate Crisis;;
1590313685645496323;https://x.com/UNICEF/status/1590313685645496323;https://twitter.com/UNICEF/status/1590313685645496323;"Climate change is impacting the way young people are planning their present and future.

We need urgent action to build resilience among young people and pave the way to a better and more sustainable world for all 🌎. #COP27 https://t.co/vK4YMCoPw5";58;23;10;0;2022-11-09;https://x.com/UNICEF;https://twitter.com/UNICEF;33933259.0;UNICEF;UNICEF;9200829;811;UNICEF works in over 190 countries and territories to protect children's rights. We won't stop, #ForEveryChild.;Tue Apr 21 15:16:12 +0000 2009;Climate Crisis;0.8;Emergency Measures;0.6;;"Tweet content focuses on the impact of climate change on youth and calls for urgent action, aligning with Climate Crisis and Emergency Measures categories; UNICEF's work in protecting children supports these themes.";27;en;Emergency Measures;;
1590272905182683141;https://x.com/UNICEF/status/1590272905182683141;https://twitter.com/UNICEF/status/1590272905182683141;"To those who have come to #COP27 with the intention of promoting new fossil fuels, I say: “No. We will not let you gas Africa.”

Powerful words from our Goodwill Ambassador @vanessa_vash today.

@UNICEF stands with the young people fighting for #ClimateAction here and everywhere. https://t.co/p8RFpE4z8c";340;129;28;9;2022-11-09;https://x.com/UNICEF;https://twitter.com/UNICEF;33933259.0;UNICEF;UNICEF;9200828;811;UNICEF works in over 190 countries and territories to protect children's rights. We won't stop, #ForEveryChild.;Tue Apr 21 15:16:12 +0000 2009;Polarization;0.8;Climate Crisis;0.6;;Tweet discusses inequality and injustice related to fossil fuels in Africa, indicating Polarization. Also mentions climate action, suggesting Climate Crisis.;27;en;Polarization;;
1590272905182683141;https://x.com/UNICEF/status/1590272905182683141;https://twitter.com/UNICEF/status/1590272905182683141;"To those who have come to #COP27 with the intention of promoting new fossil fuels, I say: “No. We will not let you gas Africa.”

Powerful words from our Goodwill Ambassador @vanessa_vash today.

@UNICEF stands with the young people fighting for #ClimateAction here and everywhere. https://t.co/p8RFpE4z8c";340;129;28;9;2022-11-09;https://x.com/UNICEF;https://twitter.com/UNICEF;33933259.0;UNICEF;UNICEF;9200828;811;UNICEF works in over 190 countries and territories to protect children's rights. We won't stop, #ForEveryChild.;Tue Apr 21 15:16:12 +0000 2009;Polarization;0.8;Climate Crisis;0.6;;Tweet discusses inequality and injustice related to fossil fuels in Africa, indicating Polarization. Also mentions climate action, suggesting Climate Crisis.;27;en;Climate Crisis;;
1590255566219366400;https://x.com/UNICEF/status/1590255566219366400;https://twitter.com/UNICEF/status/1590255566219366400;In Egypt, as in every country around the world, investing in climate adaptation is not optional, it's essential, and the time to invest is now. #COP27 https://t.co/jlP4Mx0LF0;153;41;25;0;2022-11-09;https://x.com/UNICEF;https://twitter.com/UNICEF;33933259.0;UNICEF;UNICEF;9200828;811;UNICEF works in over 190 countries and territories to protect children's rights. We won't stop, #ForEveryChild.;Tue Apr 21 15:16:12 +0000 2009;Finance;0.7;Emergency Measures;0.6;;"Tweet emphasizes investment in climate adaptation, aligning with Finance category; mentions necessity and timing, suggesting Emergency Measures.";27;en;Finance;;
1590255566219366400;https://x.com/UNICEF/status/1590255566219366400;https://twitter.com/UNICEF/status/1590255566219366400;In Egypt, as in every country around the world, investing in climate adaptation is not optional, it's essential, and the time to invest is now. #COP27 https://t.co/jlP4Mx0LF0;153;41;25;0;2022-11-09;https://x.com/UNICEF;https://twitter.com/UNICEF;33933259.0;UNICEF;UNICEF;9200828;811;UNICEF works in over 190 countries and territories to protect children's rights. We won't stop, #ForEveryChild.;Tue Apr 21 15:16:12 +0000 2009;Finance;0.7;Emergency Measures;0.6;;"Tweet emphasizes investment in climate adaptation, aligning with Finance category; mentions necessity and timing, suggesting Emergency Measures.";27;en;Emergency Measures;;
1590252886872981506;https://x.com/UNICEF/status/1590252886872981506;https://twitter.com/UNICEF/status/1590252886872981506;"Fact: By 2050, every child on Earth – just over 2 billion children – is forecast to face deadly heatwaves. 

World leaders must urgently reduce emissions and transition to renewable energy production. #COP27 https://t.co/24GPMWfjQ8";87;41;16;4;2022-11-09;https://x.com/UNICEF;https://twitter.com/UNICEF;33933259.0;UNICEF;UNICEF;9200828;811;UNICEF works in over 190 countries and territories to protect children's rights. We won't stop, #ForEveryChild.;Tue Apr 21 15:16:12 +0000 2009;Emergency Measures;0.8;Climate Crisis;0.6;;"Tweet emphasizes urgent need for action, aligning with Emergency Measures; mentions deadly heatwaves, fitting Climate Crisis.";27;en;Emergency Measures;;
1590252886872981506;https://x.com/UNICEF/status/1590252886872981506;https://twitter.com/UNICEF/status/1590252886872981506;"Fact: By 2050, every child on Earth – just over 2 billion children – is forecast to face deadly heatwaves. 

World leaders must urgently reduce emissions and transition to renewable energy production. #COP27 https://t.co/24GPMWfjQ8";87;41;16;4;2022-11-09;https://x.com/UNICEF;https://twitter.com/UNICEF;33933259.0;UNICEF;UNICEF;9200828;811;UNICEF works in over 190 countries and territories to protect children's rights. We won't stop, #ForEveryChild.;Tue Apr 21 15:16:12 +0000 2009;Emergency Measures;0.8;Climate Crisis;0.6;;"Tweet emphasizes urgent need for action, aligning with Emergency Measures; mentions deadly heatwaves, fitting Climate Crisis.";27;en;Climate Crisis;;
1590233978577031169;https://x.com/Reuters/status/1590233978577031169;https://twitter.com/Reuters/status/1590233978577031169;Leaders from poorer countries criticized wealthy governments and oil companies to pay for damages being inflicted on their economies at Egypt's #COP27 climate summit https://t.co/r5mTCXNGk4 https://t.co/YPndpYDk0e;48;25;8;4;2022-11-09;https://x.com/Reuters;https://twitter.com/Reuters;1652541.0;Reuters;Reuters;25584715;1197;Top and breaking news, pictures and videos from Reuters. For breaking business news, follow @ReutersBiz. Our daily podcast is here: https://t.co/KO0QFy0d3a;Tue Mar 20 17:46:05 +0000 2007;Polarization;0.8;Characterization of the COP Event;0.6;;Tweet discusses inequality and wealth disparity at a COP event, aligning with Polarization and Characterization categories.;27;en;Polarization;;
